text,actual,predicted
"American-made final entry in the ""Blood Island"" series of Filipino horror films concerns Abdul Amir (Reed Hadley), ruler of a fictional country. He dies of cancer, yet it's figured out how to bring him back: put his brain into a donor body. The mad doctor in charge (Kent Taylor) puts it in a highly unlikely body: the facially scarred giant manservant named Gor (John Bloom). A doctor friend of the ruler tries to remedy matters and put an end to the mad doctors' plans.<br /><br />Film-making partners Samuel M. Sherman (producer) and Al Adamson (director) corral several actors they've worked with before, including Taylor, Adamsons' sexy wife Regina Carrol, Angelo Rossitto, Zandor Vorkov, and Vicki Volante. They tried to go for the feel of the previous ""Blood Island"" entries but one can tell this was made stateside. While not necessarily a ""good"" film, it's got a bunch of amusing elements to add up to an entertainingly trashy whole. A malevolent dwarf (Rossitto), gory operations, a rather unconvincing makeup job on Bloom, the political intrigue subplot, caverns full of cobwebs, etc. The narrative is actually pretty coherent, with plot twists thrown in here and there. I think it could have been trimmed a bit; some scenes drag. But it's got its fun moments and an ending people might not expect.<br /><br />For this kind of thing, the acting isn't too bad. Both Taylor and Rossitto are fun; the latter seems to be having quite a good time in his role. Volante is appealing enough, and Williams is O.K. in the heroic role. In any event, it's nice to see all of these familiar faces in one of these films.<br /><br />Absolutely nothing special, but as a trashy B ""horror"" (I use the word loosely, none of this is exactly scary) film, it certainly amuses.<br /><br />7/10",1,0
"This film revolves around an Arabian leader (Amir) who dies and wants to live on. So a Dr. Lloyd Trenton is being paid to transplant Amirs brain into a ""willing"" participant. But in the Doctors basement his dwarf assistant Dorro (Angelo Rossitto) drains young girls blood for the doctors purposes. So meanwhile Doctor Llyod pays a man to kill the people who assisted Amir into the country (Which is Reed Hadley, Grant Williams, and various unknown bodyguards.). Grant is the only survivor when his car crashes off the road. While this has happened the doctors other assistant Gor is sent out to get a body for amir and hurts him so badly Dr.Llyod cant operate. Meanwhile, Grant finds Amirs ""girlfriend"" Regina Carrol and tells her his story. Grant sees the man who drove him off the road and Dorro kills him. Then since Gor failed to get a body D.r Llyod puts Amirs brain into Gors disfigured body. Then Grant and Regina go to the Doctors lab an<br /><br />------------------------SPOILERS------------------------- find out his secret. Soon Amir (Gor) are prancing around killing people and in the muddle of what I think is plot Dr.Llyod has a brain-ray gun which hurts Amir on command. It turns out Dr.Lloyd wants a country in which all scientists can work without law. So then Regina dies. and at the end Amirs new body (I think) say that it shall be a new country blah blah.<br /><br />I still don't get the ending but overall this was a very enjoyable piece of smelly cheese.This film features Grant Williams in his second to last film roll. I recommend it for any fan of Al Adamson or if you like Brains.",1,0
"I felt compelled to comment on this film because it's listed as the fourth lowest-rated sci-film of all time on the IMDb. WHAT!?!? Sure, this movie is crappy, but it's HILARIOUS! It's not awful on an Ed Wood level, it's more surreal and uneven.<br /><br />There are some classic moments in the film. The brain surgery is gross and great- and even nuttier when you consider that the film was rated PG! Gor chasing after his dolly before getting battery acid dumped on his face- ""Mine! Gimmee!"" Zandor Vorkoff's speeches at the beginning of the film- ""Before Amir, Kali was but another weak nation struggling to break free from centuries of stagnant feudalism!"" Angelo Rossito also has some great lines- ""No, Gor! No!"" ""You want these keys, don't you, my pretties?"" It is absolutely wrong that this is the 4th lowest-rated sci-film on the IMDb because it is ENTERTAINING. No matter how bad a film is, if it still manages to be weird, quirky, unsettling, or entertaining, it has merit and doesn't deserve to be dumped on and dismissed. I won't defend most of Al Adamson's films, but this one, along with Dracula VS. FRANKENSTEIN and BLOOD OF GHASTLY HORROR, are entertaining enough to make up for their awfulness.",1,0
"The plot of this movie is as dumb as a bag of hair. Jimmy Smit plays a character that could have been upset by the ridiculousness of the story. He is evil and a wife beater. It's a character as far from his NYPD and LA Law roles as you could possibly get.<br /><br />If you've thought he had the looks and the acting chops to play the really bad boy role, her's your present.<br /><br />But!!!!!!!! Mary Louis Parker wears black miniskirts and little black minidresses throughout the movie.<br /><br />She has always had some of the greatest legs in the history of the movies. This makes the movie well worth it for this leg admirer.<br /><br />I'd buy the DVD for this reason only if it was available.",1,0
"OK, the other reviewers have pretty much covered the main points of this great little gem, i.e. the story started out in life as material for Buster Keaton's silent classic ""7 Chances"". Comedy, or acting in any genre for that much, is merely interpreting a scene and lines that someone else has written and performed before, if it's not a totally original creation. Here we have The Stooges essentially doing material that was written and performed by someone else and yet for a low budget, short time span of a film, they're handling things just fine. Regardless of what the credits say on their films, real ""stooge-philes"" know that they had a lot of input on lines and direction. They took their work as seriously as a surgeon does a vital operation. Words spoken by Emil Sitka himself during a documentary about the boys. Here, what appears to be their usual anarchy over something so simple as getting married, is actually organized chaos. Every line is perfectly timed with a related physical action. How many comedians are around today that can claim such mastery? Most obviously the Seinfeld crew but none others that I've seen in the last 35 years of watching TV. The critics will always ""pooh pooh"" The Stooges or Laurel & Hardy and others but then again...who ever remembers the critic's names or what they said? Simply watch, laugh and enjoy!",1,0
"The Stooges are back and funnier than ever. ""Brideless Groom"" in my opinion was probably the best Shemp flick.<br /><br />Shemp has the opportunity to inherit $500,000(which was probably more than a million dollars compared to today) from his dead uncle. BUT! There is a catch. He has to marry someone that day by 6 o'clock. Shemp is a bachelor with not too many admirers, except for one high pitched aggressive annoying singing student of his. But he doesn't want her, he wants someone a little more on the Victoria's Secret model type of women. But obviously he has no choice since he's no Collin Ferrel himself. But when it is printed in the papers that he is to inherit all that money if married, his ex girlfriends are on the ""I want my man back"" attack! <br /><br />What a great stooge flick! This is up there with thewinners of all stooge flicks! <br /><br />9/10",1,0
"For the record, I am a Curly fan through and through. But I do have to say that in reality, Shemp wasn't really that bad. Yeah, he might have lacked the same kind of slapstick that Curly had, but in his own way he was hilarious. At least he wasn't as bad as Joe Besser.<br /><br />In BRIDELESS GROOM, Shemp plays a music professor (Stooge? A professor? Yeah right), who recently inherited a half million dollars from a dead uncle, and Moe & Larry have to prepare him to marry a woman by six o'clock that night, or no money.<br /><br />This was one of the Stooges' first skit with Shemp, before they started recycling their material. Perhaps it isn't surprising that Shemp was part of the Stooges before Curly came into the picture, so he seemed natural at this. The slapstick gags are hilarious, especially this one scene with Moe and Shemp in a phone booth. Essential Stooge short to be honest.",1,0
"A lot has already been written about the film itself, so instead of adding to the noise I just want to say a few words on the two female actors.<br /><br />It has to be a daunting prospect for any actress to star, in a sense, versus the spectacular Monica Bellucci, but Romane Bohringer pulls it off to sensational ends. A film starring Monica Bellucci where I fall in love with the other girl?? That's not supposed to happen.<br /><br />It's been said a thousand times, but Monica Bellucci strikes the saddest figure in modern cinema. I have never before seen such innate sadness. She would not be out of place breaking Lon Chaney's heart.",1,0
"An obsessive love story, where the characters have been extremely convincing. I think this film highlights the talent of professional actors. Specially for Vincent Cassel who wouldn't (at the time it was filmed) be the first character you think of for such a role. And yes he did succeed to seduce the beautiful Monica Belluci, beyond the film, during this creation. I can only say, that this film should have been released at it is in the USA, instead of thinking of doing a remake. It is simply so french, almost perverted....and yet so true...this film should stay untouched...<br /><br />A director that should definitely get more projects as this kind of subject requires the right amount of ingredients to not make it a flop..",1,0
"So here's a bit of background on how I came to see this movie. As you probably know, this is the original French film, that was then remade (quelle surprise) by Hollywood as Wicker Park. Well I avoided that movie like the plague when it was first released, simply because, a) I knew it had absolutely nothing to do with Wicker Park, and living in Chicago, I didn't see why they called it that - it was filmed in fricking Canada for a start! - b) I have a very hard time bothering with pointless remakes, done purely because Hollywood thinks we're too bone idle to read a few subtitles (I am dreading the remake of Infernal Affairs by the way) and c) I can't stand Josh Hartnett, 'nuff said there. <br /><br />However, I came across WP on TV the other day, probably about half an hour in, and I have to say initially, it made no sense at all, until about half an hour from the end, when it started coming together. By the end, I was really surprised to find myself really into it, and then the ending just seemed so good - a perfect combination of story, passion and ending with possibly one of the greatest musical choices I've ever seen (heard??).<br /><br />Since then I've heard a lot about the L'Appartement vs. Wicker Park argument and looking at WP, I still say it has bugger all to do with Chicago, but there seemed something about it that I liked, so when it was on again, I watched it again - unfortunately, still missing the first chunk (I've still yet to see it!), and I still thought it was pretty good. Heck, even Josh Hartnett seemed good! But I was curious about L'Appartement and wanted to see what all the fuss was about. So I waited and waited to catch l'Appartement somewhere somehow. Netflix let me down, so I ended up getting a copy from some website in Ireland. And I've just watched it. <br /><br />It's really kind of weird, but a good weird. A classic French film. Great acting, Romane Bohringer is an absolute gem - sorry, but she acts Monica Bellucci off the screen in every scene. Vincent Cassel was a weird choice for the lead but by the end he works. And I've seen Jean-Philippe Ecoffey in a lot of movies and I just love him - the scene where Alice dumps him in the restaurant and he just looks like someone's told him his puppy's been run over was excruciating! But, I can honestly say, having seen WP and pretty much expecting that to have been a scene for scene copy (as about 75% of the rest of the movie had been - maybe in a different order, but come on, the scene with the coffee in the glasses?? Word for word!!), you can imagine my surprise when I watched the ending of L'Appartement!! I can literally say I was blown away - hmm, a bit like poor old Lucien was through the cafe window really! So, be prepared, if you've seen Wicker Park and you fancy taking a look at the original like I did, do not make the mistake of expecting an identical movie, because you'll either be disappointed, or exhilarated at a piece of French movie history - a prime example of how you can watch a movie, think you're going to watch a pithy happy ending, and get whiplash from the total spin in the opposite direction right at the end. Definitely catch this movie. Oh and while you're at, maybe not too near the same time, but down the road, take a look at Wicker Park, it'll surprise you too.",1,0
"Read This:<br /><br />BOYZ 'N THE HOOD IS A SCENE-BY-SCENE, COMPLETE RIP-OFF OF THIS MOVIE.<br /><br />Two friends in the hood, one's focused on intellectual pursuits and the other is an athlete. The friend who's an athlete gets involved with the wrong people and gets killed. (The athlete just happens to be Washington from 'Welcome Back, Kotter'.)<br /><br />It makes me mad that people don't know this. It blows my mind everytime I go into a video store and Boyz 'n the Hood is in the 'Drama' section while Cooley High is in 'Comedy'. It's an embarrassing disgrace. This movie is both funnier and more dramatic than John Singleton's rip-off. At least Singleton could have had the dignity to speak out that his film was homage to Cooley High, but no, he never said a word. Boys 2 Men, however, named their hit record after this film.",1,0
"I must admit, when I first began watching this film I had no clue what was going on. So the beginning was a bit confusing for me. However, that did not diminish my enjoyment of the movie. The characters reveal themselves to be more complex than they may first appear, and that is what makes this a memorable film. At first I heard this was a real ""Hollywood"" movie. Although it obviously lacks the stereotypical ""guns and fists"" element, the convincing performances of talented actors such as Martin Sheen and Sam Neill more than make up for it. I'd rather see a film with more substance than shooting any day.",1,0
"PRICE OF HONOR aka PRICE OF POWER is an ambitious Western melodrama, light on the action, which seeks to tell an Old West version of the JFK assassination. In 1881, the president travels to Dallas and is shot from a window while parading thru town in his carriage. Corrupt officials have carried out the murder and have a humble slave take the rap. Our hero, the earnest but bland Giuliano Gemma, aims to unravel the conspiracy. An engaging story, audacious for its subject matter, but entertaining despite the paucity of shoot-em-up action. The film is a 7 out of 10, despite the poor presentation of the DVD, which is overly dark with poor sound. Look for a good copy.",1,0
"If you find the first 30 minutes of this film to be so slow that you wonder why you're watching it, don't give up. Also, hearing the Danish language is a bit new to most North Americans, who don't see and hear a lot of Danish films. Anyway, as the film progressed it got better and better and the viewer is rewarded for his/her patience.<br /><br />Being a fan of the movie, ""Out Of Africa,"" this film piqued my interest because it's based on a short novel by Isak Dinesen (Karen Blixen), the major character in that film.<br /><br />The meal - Babette's feast - was amazing. I'm no chef, but I was impressed! How one interprets the story, too, varies, I suppose depending on how much you read into this, and where you stand religion-wise. If the latter, how you look at the definition of ""legalism"" can affect how you interpret this story.<br /><br />In any case, it's a fine film, but don't watch this if you're dieting.",1,0
"It has started quietly. If your are looking for an action-packed movie this is absolutely not the right choice. All characters are slowly depicted on the scene. Stroke after stroke on the scene canvas. None can take away his hands to the priest and so the sisters lifespan devotion can only remain into the village. Philippa and Martina know their destiny, belong only to the village. So when you understand that, you are on the movie scene, in the village that becomes the whole known world in that time. When, no technology can let you imagine anything else than the campaign, the village, the sea. You feel the rhythm of that ancient village's life. Watching the movie in a cold snowy late afternoon can cause you to approach this evening dinner with some sumptuous expectations ...<br /><br />The final sentence that give a title to Babette's sacrifice far from Paris: An artist is never poor.<br /><br />Superb photography. Many situations depict portraits and landscapes as they were styled on canvas there, in Jutland, in 18th century.",1,0
"When I was in 10th grade me and my buddy were up late at his house and were flipping around cable and started watching this movie. We watched it because it looked kind of funny and because it had boobs. But then the ending came and we just sat there completely speechless. I think after a minute of watching the credits roll he just sort of whimpered ""Oh dude....."" It goes from dumb 80's teen sex comedy to nihilistic realism so quickly that it catches you off guard. I have been trying to rent this movie for years and have not been able to find it - and nobody has ever seen it except for me and my friend - so it seems. But now it is available! I highly suggest renting it and brace yourself.",1,0
"Ahhh...the '80's. 1982 makes me think back to the really crazy time we were facing in America. Fresh off the ""Do What Feels Good"" '70's, ""The Last American Virgin"" comes as a wolf in sheep's clothing as yet another 'teenage sex comedy' from the glory days. Oh sure, there's sex, but, I can't think of another movie--OK, this and ""Fast Times at Ridgemont High""--that really wasn't killing time between topless teenage scenes--there was some pretty good stuff here amongst the cleavage.<br /><br />The movie follows three hormonal friends. Gary (wanting to lose his virginity), Rick (stud incarnate), and David (overweight, but, not inexperienced) as they try desperately hard to make sure Gary joins the world of manhood. But, a funny thing happens on the way to the kegger--Gary falls for Karen (pretty brunette who loves the bad boys), and can't seem to follow through with any sexual conquest that David and Rick can facilitate. Only trouble is, Rick and Karen get hot and heavy and Karen skips a period. It's Gary who is by her side as she goes to get her abortion, and it's Gary who truly cares. But, who is Karen dancing with by film end...Rick. Subtract the ""R"" and add a ""D"" where necessary.<br /><br />What separates this film from others from the '80's we think about is that, by god, they attempt some real drama here, and not of the ""my parents just pulled in the driveway variety."" And, you know what? I bought it.<br /><br />It wasn't sloppy. It wasn't far-fetched. And, when Gary sees Rick dancing with Karen at the house party at the end of the film, I actually felt sorry for the guy. Our teenage Romeo actually believed in unrequited love--and when his heart was broken at the end, it all sort of touched me.<br /><br />So, all the T&A aside, there's an actually pretty believable and engaging story here. Oscar worthy? Not by a mile, but, I don't know that I'd lump it into the ""let's get laid"" category, either. Like ""Fast Times at Ridgemont High,"" they actually were trying to do a true film here, letting the hi-jinx in between fall where it may.",1,0
"Spoilers: This movie has it's problems, but in the end it gets the message across. I liked it because it ends the way things really do. The nice guy tries and tries, gets his heart broken several times, but in the end there is no typical hollywood ending. It ends the way such things always end, or at least always have in my own and friends' experiences. Anyone who thinks that the ending to this isn't how it really happens, as the first comment seemed to, believing that the girl would come around, realize she's dating an asshole who treats her bad because he doesn't care about her at all is either naive or lives in a more perfect world than I. I give it 7/10, extra points simply because it wasn't afraid to end on a down note, give no real resolution, just the main character left heartbroken, confused and alone as so many men of countless generations have been before.",1,0
"Don't know what film or version Jeff saw, but this entire film was awesome, not just Poitier and Going. The story was riveting, suspenseful and engaging. And for the guy complaining about historical accuracy, get real. Yes there were some Black deputy marshals in the Indian territory, but they had no authority to arrest Whites outside of Indian territory. As a rule, they did not ""patrol"" but exercised warrants on criminals only. I did find it odd that Corby didn't seem to have ""any' Indian friends. I know their numbers were diminished but it still strikes me as strange. Even as Corby returned to his people, his Indian cohorts remain faceless and nameless.",1,0
"Anyone familiar with horror films knows that most of them are not scary at all. Some people enjoy gorefests with subpar story lines and character development. I personally enjoy horror films that focus on atmosphere and interesting concepts (e.g., A Tale of Two Sisters, Kairo, etc.). Whatever the type of horror film one personally likes, there are only a select few that really scare you. Noroi is one of them.<br /><br />This is a documentary-style movie, which means that the entire film is a compilation of video clips that are linked by the legend of a demonic entity named Kagutaba. The premise is that a journalist filmed his own footage by interviewing people associated with the demonic rituals associated with Kagutaba, then compiled footage from other sources that link with his research. What results is a relentlessly chilling experience that feels very real and very disturbing, despite the fact that the story itself is fake.<br /><br />Some have compared Noroi with The Blair Witch Project, but the only similarity is the documentary style. One obvious difference between the films is that Noroi scares the viewer by linking events to one another using different sources. For example, the journalist records the exterior of a house that he is researching and sees something strange on the porch. Later in the film, a clip from another character's home video introduces that very same strange occurrence. The viewer's memory links the two incidents and chills start running down their spine. Another example involves a television show with a child psychic who answers every single question correctly except for one. In fact, her answer is so wrong that the viewer may wonder what the filmmakers were thinking. Later on, however, that wrong answer turns out to be linked to an extremely disturbing event. This is intelligent film-making indeed.<br /><br />Another difference between Noroi and Blair Witch is that Noroi provides not one, but two very long finales, the second of which is placed a minute after the credits start to roll and is the single greatest scare scene in the history of horror cinema. I do not say such things lightly. It totally wrecked me in a wonderous way.<br /><br />Other aspects of film-making are well done. The legend and ritualistic background of Kagutaba are very interesting and most of the actors did a good job. The only over-the-top performance comes from a guy who's supposed to be crazy anyway, so that's expected. The cinematography is intentionally gritty because all of the footage is supposed to represent videos shot on camcorders. Japanese films are not known for their special effects, but the effects used here were awesome. In some cases they create an other-worldly feel (e.g., the static interference or the first finale) but in other cases they are alarmingly realistic (e.g., the second finale).<br /><br />When all is said and done, Noroi goes down as the scariest film I've ever seen. I would go so far as to say that there is no film in existence that provides such sheer terror from beginning to end like Noroi does. See it now.",1,0
"I was stunned by this film. Afterwards, I didn't even want to see any films for a long time- any other film would be so unsatisfying by comparison.<br /><br />For many, it may be the worst of Antonioni- very slow, without an engaging conventional story line, microscopic examinations of human emotions and interactions- and the worst of Wenders- verbose, confused transcendentalism. It is composed of short distinct episodes linked by Wenders' typical meandering hero's stream of consciousness, so it doesn't produce the temporary oblivion of escapist cinema.<br /><br />But for fans, the worst is the best and the disjointed story line is sketching a single poetic image that stretches across the film. Wenders and Antonioni create a discourse between their segments that seeks out the heart of things.<br /><br />",1,0
"I saw this film for the first time last night. I have been thinking about it all night and this morning. I cannot say that it was my favorite film, at least not yet. I need to see it again. <br /><br />The cinematography is stunning. Each shot has a lyricism that one would expect in a film that has Wim Wenders's name attached to it.<br /><br />It is always tempting to see de Chirico in any picture of rows of orders vanishing into the gloom, but in this case the analogy fits. In many ways the figure of Malkovich walking through the fog and wind of Ferarra echoes the shadow of the off-canvas statue that haunts Milan in the major works of the Italo-Greek painter. He is slightly menacing, a presence who watches and, in his capacity as a film director, exerts influence on the entire story. <br /><br />The dedicated Wenders fan cannot help but think a little bit of Damiel and Cassiel wandering through the streets of Berlin, watching all but not directly interacting with the inhabitants. And, following the Himmel Uber Berlin metaphor, the angel (or in this case Malkovich the Director) gets to interact with one of the stories. <br /><br />At this point I have to bow out of taking this line of criticism too far. I need to see the movie again. I am fairly sure that this is the thread that will bring Malkovich's monologue together. <br /><br />Perhaps his musings and pontifications are pretentious, empty dialog that sound good but cannot possibly be parsed into real communication. Maybe that is the whole point of it. No one can make that judgment with any degree of certainty or authority until having done his homework.<br /><br />We must be careful when throwing around the word ""pretentious."" It is easy to write off anything that smacks of the intellect as pretension, but that leads to a terrifying mental state, one in which the only conversation seen as genuine, earthy or authentic is the most banal. When we shun all discussions of philosophy, God, existence, meaning and all that brain candy, we are setting our culture up to die a slow, stupid and ugly death. Perhaps this is the warning that Wenders and Antonioni are giving us. It certainly is not the only theme of the film, but I think that it cannot be ignored.<br /><br />The other (and most obvious) leitmotif is that of satisfaction. There is a lot here on that, and a thorough review of all the subtleties and consequences of the development of this leitmotif would well exceed the 1000 word limit for this review.<br /><br />My advice is to see the film. But I offer a caveat: it is not an autonomous film (at least I don't think so yet). Some films interact with the intellectual and artistic thinking of their times so much that the viewer needs to have a background in the Zeitgeist before approaching the film. Par-dela les nuages is one of those films.",1,0
"Do not expect a classic military comedy, which claims to make fun of the military while only enhancing a militaristic outlook. Instead it deconstructs the elements that make the military such a murderous machine. Kind of East German version of ""Buffalo Soldiers"".<br /><br />""NVA"" works on a meta-level that it sympathizes with its heroes' attempts to escape from army drill any which way they can. It's not about loud laughs but about long lasting smiles. Utopian, of course (in one scene you will be shown the harsh reality), but very thoughtful.<br /><br />Just to fill the required 10 lines: Do not go into that movie if you have been an army officer and liked your job.",1,0
"This movie was to me a fairly enjoyable watch, I mean it wasn't great but it was one of the better horror movies of late. It seems to have been low, almost state benefit budget size but it has it's charms like the lovely ladies in it. The atmosphere was good also (which is what is missing froma hell of a lot of horror movies these days). The acting was your typical 80's low budget affair, that being in case you don't know is that it is ""dud"" acting. But that is what Lucio Fulci's movies were full of, they like this movie had atmosphere what they were lacking in storyline and money etc. They more than made up for in the horror & gore & atmosphere for the movie it's self.<br /><br />It is just a typical low budget horror movie that is watchable, I watched it all the way and I love horror movies. I've seen movies where I just turn off within 10 to 20 minutes or sit and fast forward it if it's on video, or skip scene's on the DVD. This movie didn't make me want to do that, I sat and watched it all the way to the end, without wanting to skip parts.<br /><br />I would have liked it however if the zombie type folk in this were a little more scarier as they were about as scary as having Freddy Kreuger as your babysitter, not. But seriously though if they were a little better it would have been low budget perfection, maybe.<br /><br />The music in this movie was top notch stuff, ideal horror music so it was. I've seen horror movies where the music is good or average but it could have been better, thank goodness though this movie didn't have nay of the Metal music in it.<br /><br />I've been a die-hard Metal fan since 1990 but in horror movies metal music spoils it, the movie looses atmosphere a lot when any type of music other than a score is playing. So i'm glad there was no music in this movie other than just your typical score which was rather creepy, well done.<br /><br />It could have use ""Profane Grace - Epitaph Of Shattered Dreams"" on it though. As it is keyboard music no guitars no nothing except ""really"" creepy keyboard tracks. Like track one ""Forever Sleep"" you hear the wind blowing all the way through it and some goose bump inducing keyboard music that follows it. Ever track on that cd is the same, ideal horror music at it's best, it would have suited this movie perfectly.<br /><br />The only unattractive chick in the movie to me was the one who got chibbed/killed (or so we are led to believe) and hung up as a scarecrow, only to get free and try to escape later. Every other woman in the movie was lovely indeed, a big 9 out of 10 for them all except the one I mentioned above.<br /><br />I wish that Hollywood (mainstream side of things) would give money to Romero and the guy who made this movie. As giving it to them for movies is way better a decision made than giving it to a goon muppet called Paul Anderson of the ""resident evil"" mince.<br /><br />Well done guys, it is not bad, not bad at all, I loved the part at the end credits when they kept showing you clips of them making the movie (behind the scene's) Not many movies do this kind of thing, which I thought added a little to the movie, as it also showed you some outtakes of sorts and that's always a good thing if you ask me.<br /><br />Rating for this movie 8/10, rating for the lovely ladies in the movie 9/10, rating for the atmosphere in the movie 9/10, rating for the score for the film 9.5/10.",1,0
"I was surprised that I liked this movie. But it reminded me of a 2004 version of the first Friday the 13th. There were a number of cheesy elements, yet at the same time there were many cool ones. The story line was good--predictable if you have seen more than one or two horror movies, but full of one-liners to make it worthwhile. There are some memorable scenes worth watching. A few issues I had with the plot had to do with the continuity of the characters. For instance in the opening scene the scarecrows (which were humans on stakes, whose blood was drained to grow the crops), looked very real, but later in the film they looked more like fake scarecrows wearing blue colored masks. There were more than several gaps in the plot, and the acting was mediocre, but at least it sounded like how real people talk, unlike Hollywood movies where the dialogue is really fake sounding when you think about it. The culmination of the last scene, when the main character says ""I'm not a Baker, I'm a Connell!"" and lops the head off of the scarecrow is satisfying, as his friends have for the most part been killed off by these creatures at that point.",1,0
***SPOILERS*** ***SPOILERS*** It's easy to see why the script for this film won an Oscar. At least during the first half. My head was spinning from all of the snappy lines whizzing by. Noel Coward plays a New York publisher (`Why don't you publish books that you like?' - `What? And corrupt the public?') who charms and manipulates his many hangers-on. Then he dies in a plane crash and the story turns into a bizarre Flying Dutchman take-off in which Coward must find someone who truly mourns him before his soul can rest in peace. Very enjoyable until it gets bizarre. Viewed at Cinefest in Syracuse in March 2003.,1,0
"I just finished watching Marigold today and I'll begin by saying that I found this DVD on the shelves of Blockbuster. While strolling around looking for something new and good to watch, the picture of Ali Larter caught my attention.<br /><br />After drooling over Ali Larter, I picked up the cover and continued to glance around the cover. From the looks of it, I thought the costumes were a bit over the top. And then I saw the other Indians on the cover and figured this was some kind of spoof film or something like that.<br /><br />When I flipped over the the synopsis part and saw Salman Khan, I did a double take. Salman Khan in an American film with Ali Larter in a DVD at Blockbuster? Because Salman Khan is to Bollywood films like Mel Gibson is to Hollywood films, I had very high expectations for this film: it HAD to be good! I am very pleased to say that Marigold is a phenomenal film! It far exceeded any and all of my personal expectations!<br /><br />I suppose a film like this is what happens when you have a decent script, a talented, experienced, knowledgeable and goal oriented director, two incredible actors playing the lead roles and just a very hard working supporting cast and crew! Khan and Larter appear to have really great chemistry together and both shine on the big screen: they look really good together. The musical numbers weren't bad at all, which was surprising, considering how cheesy and long Indian films' musicals are these days. And you'll be happy to know that the Indian costumes are very far from being cheesy as you'll get.<br /><br />The beginning of the film was kind of slow, the middle was really good, the scenes leading to the climax were pretty dramatic, but the ending was just awesome! I have a few gripes and complaints about the DVD, however. While I loved the widescreen aspect ratio of the DVD, I didn't like the fact that several other things were left out of the DVD. For starters, there are no subtitles. Now English being my first language, it's not a problem. However, when some of the Indian actors and actresses spoke, it was (at times) difficult to understand what they were saying; captioning would have helped.<br /><br />Another thing that I would have appreciated on the DVD would be a blooper reel or some kind of collection of outtakes. And lastly, how about a menu feature that would allow us to skip right to the musical numbers? Man, some of those songs were really good! On the flip side, I throughly enjoyed watching the making of Marigold.<br /><br />I have tons more to say regarding the awesomeness of this film and how much I liked it, but I don't have the time nor do I want to keep on writing why I enjoyed it so much. I hope that Salman Khan does more English films in addition to his Hindi films and I certainly hope this Hindi film will not be Ali Larter's last Bollywood film. And I encourage the director to continue making Bollywood film hybrids featuring Salman Khan, Ali Larter and other big name actors - just make sure the scripts are original and good.<br /><br />10/10 - this is just a great love story film that your entire family can enjoy!",1,0
"When I first heard of this movie, I was mildly interested. The plot seemed like an opportunity for hilarity and Bam Margera as an actor and director seemed like something that might be good. When I found out the movie starred Ryan Dunn, I was even further interested (I was a fan of Homewrecker when it was on... Yeah, I'm that lame). However, I didn't have much faith in it being to good. When I sat down to watch it, I was afraid I was wasting my time.<br /><br />But even just five minutes it it became apparent that I'd been wrong.<br /><br />I thought that the comedy of this film was delightfully idiotic, and definitely not suited for all kinds of people. The acting was rather good, much better than my expectations. I thought that it was rather easy to relate to Ryan's character, which gave the movie a center that was believable. This is key in a movie as outrageous as this (and is probably why I was not a fan of Borat).<br /><br />The movie is not suitable at all for younger people, DUH, and will definitely create more than it's fair share of awkward turtles if watched with parents. But it's a good one for you and your buddies on a movie night.",1,0
"One word for it. Hilarious. I haven't watched at movie like this in a long time. At points in the movie, I totally forgot it was a movie, I just felt like I was back watching Viva La Bam, or even watching say, my own friend going through something like this. It was realistic and I liked how Bam, Ryan, Raab, Rake, and Brandon and the rest of the guys didn't try to hard too actually act. They, to me, were just acting like their famous idiot selves. There were a few scenes that I adored more than others, like Raab in the shower, holy, I laughed so hard. He honestly was probably my favourite character besides Bam's. He really, in my opinion, made the movie just a bit more hilarious. It's basically a must see for any fans of the CKY crew:]",1,0
"I saw this movie with hopes of a good laugh but when I watched it I didn't stop laughing for weeks, they are such bad actors and it made this movie so much funnier to watch. ( BTW Ryan Dunn didn't eat the toy car, he shoved it up his ass) The random appearances from the skaters and Vitos parts were great. Gimme some grapes Vito.! No Valo, your grapes are at the store. I wouldn't recommend any one under 13 to watch it, frankly they wouldn't understand half of the jokes in or what they are talking about. I love VLB and after watching this movie I couldn't help but go buy it or the Viva La Bam series. What is the deal with this stupid comment thing? It has to be 10 lines what kind of Bull-sh1t is that? I should be able to write one as long or in this case as short as I want. I'm just going to keep typing until it tells me I can actually send it. Its just a waste of time, I expected to just say what I wanted, it wasn't too much but then I'm told I have to keep putting more in and then it corrects my spelling, so what if I didn't spell something right, you get what I mean still. This is ridiculously long.<br /><br />~Those who live by the Sword get shot by those who don't~",1,0
"I personally found the film to be great. I had it on pre-order for a month and watched it twice the day I got it in the mail, and several time since.. Yes, the time lapses may be a bit much, but the rest of the movie clearly compensates for it. All amature cast, yet the acting was right on for each part. The plot itself is just... haggard! There's no other way to describe it. Who makes a movie about someone getting f**gered!??? BAM, thats who. Genius. Simply genius. Two thumbs up. I would be honored to work with him any day, any time, on any thing.",1,0
If your expecting Jackass look somewhere else this an actual movie and for the budget well done the acting isnt top noth neither is the writing but the directing was there and so was the story definetly worth the rent and possibly the buy if you really enjoy it like i did. But for the person who just likes jackass rent it first.,1,0
